Number,Province/State,Country,Lat,Long,Date,Corona_Confirmed,Sars_Confirmed,Deaths,Recovered,FILE
34,Alaska,United States,61.3707,-152.4044,2/24/2020,0,0,0,0,CORONA
34,Alberta,Canada,53.9333,-116.5765,2/24/2020,0,0,0,0,CORONA
34,Anhui,China,31.8257,117.2264,2/24/2020,989,0,6,663,CORONA
34,Arizona,United States,33.7298,-111.4312,2/24/2020,0,0,0,0,CORONA
34,Arkansas,United States,34.9697,-92.3731,2/24/2020,0,0,0,0,CORONA
34,Australian Capital Territory,Australia,-35.4735,149.0124,2/24/2020,0,0,0,0,CORONA
34,Beijing,China,40.1824,116.4142,2/24/2020,399,0,4,198,CORONA
34,British Columbia,Canada,49.2827,-123.1207,2/24/2020,6,0,0,0,CORONA
34,California,United States,36.1162,-119.6816,2/24/2020,0,0,0,0,CORONA
34,Channel Islands,United Kingdom,49.3723,-2.3644,2/24/2020,0,0,0,0,CORONA
34,Chongqing,China,30.0572,107.874,2/24/2020,576,0,6,349,CORONA
34,Colorado,United States,39.0598,-105.3111,2/24/2020,0,0,0,0,CORONA
34,Connecticut,United States,41.5978,-72.7554,2/24/2020,0,0,0,0,CORONA
34,Delaware,United States,39.3185,-75.5071,2/24/2020,0,0,0,0,CORONA
34,Denmark,Denmark,56.2639,9.5018,2/24/2020,0,0,0,0,CORONA
34,Diamond Princess,United States,35.4437,139.638,2/24/2020,36,0,0,0,CORONA
34,Diamond Princess,Cruise Ship,35.4437,139.638,2/24/2020,691,0,3,0,CORONA
34,District of Columbia,United States,38.8974,-77.0268,2/24/2020,0,0,0,0,CORONA
34,Faroe Islands,Denmark,61.8926,-6.9118,2/24/2020,0,0,0,0,CORONA
34,Florida,United States,27.7663,-81.6868,2/24/2020,0,0,0,0,CORONA
34,France,France,46.2276,2.2137,2/24/2020,12,0,1,4,CORONA
34,French Polynesia,France,-17.6797,149.4068,2/24/2020,0,0,0,0,CORONA
34,From Diamond Princess,Australia,35.4437,139.638,2/24/2020,7,0,0,0,CORONA
34,Fujian,China,26.0789,117.9874,2/24/2020,293,0,1,183,CORONA
34,Gansu,China,37.8099,101.0583,2/24/2020,91,0,2,80,CORONA
34,Georgia,United States,33.0406,-83.6431,2/24/2020,0,0,0,0,CORONA
34,Gibraltar,United Kingdom,36.1408,-5.3536,2/24/2020,0,0,0,0,CORONA
34,Grand Princess,United States,37.6489,-122.6655,2/24/2020,0,0,0,0,CORONA
34,Grand Princess,Canada,37.6489,-122.6655,2/24/2020,0,0,0,0,CORONA
34,Guangdong,China,23.3417,113.4244,2/24/2020,1345,0,6,786,CORONA
34,Guangxi,China,23.8298,108.7881,2/24/2020,251,0,2,112,CORONA
34,Guizhou,China,26.8154,106.8748,2/24/2020,146,0,2,102,CORONA
34,Hainan,China,19.1959,109.7453,2/24/2020,168,0,5,116,CORONA
34,Hawaii,United States,21.0943,-157.4983,2/24/2020,0,0,0,0,CORONA
34,Hebei,China,39.549,116.1306,2/24/2020,311,0,6,234,CORONA
34,Heilongjiang,China,47.862,127.7615,2/24/2020,480,0,12,227,CORONA
34,Henan,China,33.882,113.614,2/24/2020,1271,0,19,943,CORONA
34,Hong Kong,China,22.3,114.2,2/24/2020,79,0,2,19,CORONA
34,Hubei,China,30.9756,112.2707,2/24/2020,64287,0,2495,16748,CORONA
34,Hunan,China,27.6104,111.7088,2/24/2020,1016,0,4,731,CORONA
34,Idaho,United States,44.2405,-114.4788,2/24/2020,0,0,0,0,CORONA
34,Illinois,United States,40.3495,-88.9861,2/24/2020,0,0,0,0,CORONA
34,Indiana,United States,39.8494,-86.2583,2/24/2020,0,0,0,0,CORONA
34,Inner Mongolia,China,44.0935,113.9448,2/24/2020,75,0,0,34,CORONA
34,Iowa,United States,42.0115,-93.2105,2/24/2020,0,0,0,0,CORONA
34,Jiangsu,China,32.9711,119.455,2/24/2020,631,0,0,452,CORONA
34,Jiangxi,China,27.614,115.7221,2/24/2020,934,0,1,645,CORONA
34,Jilin,China,43.6661,126.1923,2/24/2020,93,0,1,60,CORONA
34,Kansas,United States,38.5266,-96.7265,2/24/2020,0,0,0,0,CORONA
34,Kentucky,United States,37.6681,-84.6701,2/24/2020,0,0,0,0,CORONA
34,Liaoning,China,41.2956,122.6085,2/24/2020,121,0,1,80,CORONA
34,Louisiana,United States,31.1695,-91.8678,2/24/2020,0,0,0,0,CORONA
34,Macau,China,22.1667,113.55,2/24/2020,10,0,0,6,CORONA
34,Maine,United States,44.6939,-69.3819,2/24/2020,0,0,0,0,CORONA
34,Manitoba,Canada,53.7609,-98.8139,2/24/2020,0,0,0,0,CORONA
34,Maryland,United States,39.0639,-76.8021,2/24/2020,0,0,0,0,CORONA
34,Massachusetts,United States,42.2302,-71.5301,2/24/2020,0,0,0,0,CORONA
34,Michigan,United States,43.3266,-84.5361,2/24/2020,0,0,0,0,CORONA
34,Minnesota,United States,45.6945,-93.9002,2/24/2020,0,0,0,0,CORONA
34,Mississippi,United States,32.7416,-89.6787,2/24/2020,0,0,0,0,CORONA
34,Missouri,United States,38.4561,-92.2884,2/24/2020,0,0,0,0,CORONA
34,Montana,United States,46.9219,-110.4544,2/24/2020,0,0,0,0,CORONA
34,Nebraska,United States,41.1254,-98.2681,2/24/2020,0,0,0,0,CORONA
34,Nevada,United States,38.3135,-117.0554,2/24/2020,0,0,0,0,CORONA
34,New Brunswick,Canada,46.5653,-66.4619,2/24/2020,0,0,0,0,CORONA
34,New Hampshire,United States,43.4525,-71.5639,2/24/2020,0,0,0,0,CORONA
34,New Jersey,United States,40.2989,-74.521,2/24/2020,0,0,0,0,CORONA
34,New Mexico,United States,34.8405,-106.2485,2/24/2020,0,0,0,0,CORONA
34,New South Wales,Australia,-33.8688,151.2093,2/24/2020,4,0,0,4,CORONA
34,New York,United States,42.1657,-74.9481,2/24/2020,0,0,0,0,CORONA
34,Ningxia,China,37.2692,106.1655,2/24/2020,71,0,0,58,CORONA
34,North Carolina,United States,35.6301,-79.8064,2/24/2020,0,0,0,0,CORONA
34,North Dakota,United States,47.5289,-99.784,2/24/2020,0,0,0,0,CORONA
34,Northern Territory,Australia,-12.4634,130.8456,2/24/2020,0,0,0,0,CORONA
34,Ohio,United States,40.3888,-82.7649,2/24/2020,0,0,0,0,CORONA
34,Oklahoma,United States,35.5653,-96.9289,2/24/2020,0,0,0,0,CORONA
34,Ontario,Canada,51.2538,-85.3232,2/24/2020,4,0,0,3,CORONA
34,Oregon,United States,44.572,-122.0709,2/24/2020,0,0,0,0,CORONA
34,Pennsylvania,United States,40.5908,-77.2098,2/24/2020,0,0,0,0,CORONA
34,Qinghai,China,35.7452,95.9956,2/24/2020,18,0,0,18,CORONA
34,Quebec,Canada,52.9399,-73.5491,2/24/2020,0,0,0,0,CORONA
34,Queensland,Australia,-28.0167,153.4,2/24/2020,5,0,0,1,CORONA
34,Rhode Island,United States,41.6809,-71.5118,2/24/2020,0,0,0,0,CORONA
34,Saint Barthelemy,France,17.9,-62.8333,2/24/2020,0,0,0,0,CORONA
34,Saskatchewan,Canada,52.9399,-106.4509,2/24/2020,0,0,0,0,CORONA
34,Shaanxi,China,35.1917,108.8701,2/24/2020,245,0,1,173,CORONA
34,Shandong,China,36.3427,118.1498,2/24/2020,755,0,5,343,CORONA
34,Shanghai,China,31.202,121.4491,2/24/2020,335,0,3,261,CORONA
34,Shanxi,China,37.5777,112.2922,2/24/2020,133,0,0,94,CORONA
34,Sichuan,China,30.6171,102.7103,2/24/2020,527,0,3,276,CORONA
34,South Australia,Australia,-34.9285,138.6007,2/24/2020,2,0,0,2,CORONA
34,South Carolina,United States,33.8569,-80.945,2/24/2020,0,0,0,0,CORONA
34,South Dakota,United States,44.2998,-99.4388,2/24/2020,0,0,0,0,CORONA
34,St Martin,France,18.0708,-63.0501,2/24/2020,0,0,0,0,CORONA
34,Tasmania,Australia,-41.4545,145.9707,2/24/2020,0,0,0,0,CORONA
34,Tennessee,United States,35.7478,-86.6923,2/24/2020,0,0,0,0,CORONA
34,Texas,United States,31.0545,-97.5635,2/24/2020,0,0,0,0,CORONA
34,Tianjin,China,39.3054,117.323,2/24/2020,135,0,3,87,CORONA
34,Tibet,China,31.6927,88.0924,2/24/2020,1,0,0,1,CORONA
34,United Kingdom,United Kingdom,55.3781,-3.436,2/24/2020,13,0,0,8,CORONA
34,Utah,United States,40.15,-111.8624,2/24/2020,0,0,0,0,CORONA
34,Vermont,United States,44.0459,-72.7107,2/24/2020,0,0,0,0,CORONA
34,Victoria,Australia,-37.8136,144.9631,2/24/2020,4,0,0,4,CORONA
34,Virginia,United States,37.7693,-78.17,2/24/2020,0,0,0,0,CORONA
34,Washington,United States,47.4009,-121.4905,2/24/2020,0,0,0,0,CORONA
34,West Virginia,United States,38.4912,-80.9545,2/24/2020,0,0,0,0,CORONA
34,Western Australia,Australia,-31.9505,115.8605,2/24/2020,0,0,0,0,CORONA
34,Wisconsin,United States,44.2685,-89.6165,2/24/2020,0,0,0,0,CORONA
34,Wyoming,United States,42.756,-107.3025,2/24/2020,0,0,0,0,CORONA
34,Xinjiang,China,41.1129,85.2401,2/24/2020,76,0,2,30,CORONA
34,Yunnan,China,24.974,101.487,2/24/2020,174,0,2,124,CORONA
34,Zhejiang,China,29.1832,120.0934,2/24/2020,1205,0,1,782,CORONA
34,,Thailand,15,101,2/24/2020,35,0,0,21,CORONA
34,,Japan,36,138,2/24/2020,159,0,1,22,CORONA
34,,Singapore,1.2833,103.8333,2/24/2020,89,0,0,51,CORONA
34,,Nepal,28.1667,84.25,2/24/2020,1,0,0,1,CORONA
34,,Malaysia,2.5,112.5,2/24/2020,22,0,0,18,CORONA
34,,Cambodia,11.55,104.9167,2/24/2020,1,0,0,1,CORONA
34,,Sri Lanka,7,81,2/24/2020,1,0,0,1,CORONA
34,,Germany,51,9,2/24/2020,16,0,0,14,CORONA
34,,Finland,64,26,2/24/2020,1,0,0,1,CORONA
34,,United Arab Emirates,24,54,2/24/2020,13,0,0,4,CORONA
34,,Philippines,13,122,2/24/2020,3,0,1,1,CORONA
34,,India,21,78,2/24/2020,3,0,0,3,CORONA
34,,Italy,43,12,2/24/2020,229,0,7,1,CORONA
34,,Sweden,63,16,2/24/2020,1,0,0,0,CORONA
34,,Spain,40,-4,2/24/2020,2,0,0,2,CORONA
34,,Belgium,50.8333,4,2/24/2020,1,0,0,1,CORONA
34,,Egypt,26,30,2/24/2020,1,0,0,0,CORONA
34,,Lebanon,33.8547,35.8623,2/24/2020,1,0,0,0,CORONA
34,,Iraq,33,44,2/24/2020,1,0,0,0,CORONA
34,,Oman,21,57,2/24/2020,2,0,0,0,CORONA
34,,Afghanistan,33,65,2/24/2020,1,0,0,0,CORONA
34,,Bahrain,26.0275,50.55,2/24/2020,1,0,0,0,CORONA
34,,Kuwait,29.5,47.75,2/24/2020,1,0,0,0,CORONA
34,,Algeria,28.0339,1.6596,2/24/2020,0,0,0,0,CORONA
34,,Croatia,45.1,15.2,2/24/2020,0,0,0,0,CORONA
34,,Switzerland,46.8182,8.2275,2/24/2020,0,0,0,0,CORONA
34,,Austria,47.5162,14.5501,2/24/2020,0,0,0,0,CORONA
34,,Israel,31,35,2/24/2020,1,0,0,0,CORONA
34,,Pakistan,30.3753,69.3451,2/24/2020,0,0,0,0,CORONA
34,,Brazil,-14.235,-51.9253,2/24/2020,0,0,0,0,CORONA
34,,Georgia,42.3154,43.3569,2/24/2020,0,0,0,0,CORONA
34,,Greece,39.0742,21.8243,2/24/2020,0,0,0,0,CORONA
34,,North Macedonia,41.6086,21.7453,2/24/2020,0,0,0,0,CORONA
34,,Norway,60.472,8.4689,2/24/2020,0,0,0,0,CORONA
34,,Romania,45.9432,24.9668,2/24/2020,0,0,0,0,CORONA
34,,Estonia,58.5953,25.0136,2/24/2020,0,0,0,0,CORONA
34,,Netherlands,52.1326,5.2913,2/24/2020,0,0,0,0,CORONA
34,,Italy,43.9424,12.4578,2/24/2020,0,0,0,0,CORONA
34,,Belarus,53.7098,27.9534,2/24/2020,0,0,0,0,CORONA
34,,Iceland,64.9631,-19.0208,2/24/2020,0,0,0,0,CORONA
34,,Lithuania,55.1694,23.8813,2/24/2020,0,0,0,0,CORONA
34,,Mexico,23.6345,-102.5528,2/24/2020,0,0,0,0,CORONA
34,,New Zealand,-40.9006,174.886,2/24/2020,0,0,0,0,CORONA
34,,Nigeria,9.082,8.6753,2/24/2020,0,0,0,0,CORONA
34,,Ireland,53.1424,-7.6921,2/24/2020,0,0,0,0,CORONA
34,,Luxembourg,49.8153,6.1296,2/24/2020,0,0,0,0,CORONA
34,,Monaco,43.7333,7.4167,2/24/2020,0,0,0,0,CORONA
34,,Qatar,25.3548,51.1839,2/24/2020,0,0,0,0,CORONA
34,,Ecuador,-1.8312,-78.1834,2/24/2020,0,0,0,0,CORONA
34,,Azerbaijan,40.1431,47.5769,2/24/2020,0,0,0,0,CORONA
34,,Armenia,40.0691,45.0382,2/24/2020,0,0,0,0,CORONA
34,,Dominican Republic,18.7357,-70.1627,2/24/2020,0,0,0,0,CORONA
34,,Indonesia,-0.7893,113.9213,2/24/2020,0,0,0,0,CORONA
34,,Portugal,39.3999,-8.2245,2/24/2020,0,0,0,0,CORONA
34,,Andorra,42.5063,1.5218,2/24/2020,0,0,0,0,CORONA
34,,Latvia,56.8796,24.6032,2/24/2020,0,0,0,0,CORONA
34,,Morocco,31.7917,-7.0926,2/24/2020,0,0,0,0,CORONA
34,,Saudi Arabia,24,45,2/24/2020,0,0,0,0,CORONA
34,,Senegal,14.4974,-14.4524,2/24/2020,0,0,0,0,CORONA
34,,Argentina,-38.4161,-63.6167,2/24/2020,0,0,0,0,CORONA
34,,Chile,-35.6751,-71.543,2/24/2020,0,0,0,0,CORONA
34,,Jordan,31.24,36.51,2/24/2020,0,0,0,0,CORONA
34,,Ukraine,48.3794,31.1656,2/24/2020,0,0,0,0,CORONA
34,,Hungary,47.1625,19.5033,2/24/2020,0,0,0,0,CORONA
34,,Liechtenstein,47.14,9.55,2/24/2020,0,0,0,0,CORONA
34,,Poland,51.9194,19.1451,2/24/2020,0,0,0,0,CORONA
34,,Tunisia,34,9,2/24/2020,0,0,0,0,CORONA
34,,Bosnia and Herzegovina,43.9159,17.6791,2/24/2020,0,0,0,0,CORONA
34,,Slovenia,46.1512,14.9955,2/24/2020,0,0,0,0,CORONA
34,,South Africa,-30.5595,22.9375,2/24/2020,0,0,0,0,CORONA
34,,Bhutan,27.5142,90.4336,2/24/2020,0,0,0,0,CORONA
34,,Cameroon,3.848,11.5021,2/24/2020,0,0,0,0,CORONA
34,,Colombia,4.5709,-74.2973,2/24/2020,0,0,0,0,CORONA
34,,Costa Rica,9.7489,-83.7534,2/24/2020,0,0,0,0,CORONA
34,,Peru,-9.19,-75.0152,2/24/2020,0,0,0,0,CORONA
34,,Serbia,44.0165,21.0059,2/24/2020,0,0,0,0,CORONA
34,,Slovakia,48.669,19.699,2/24/2020,0,0,0,0,CORONA
34,,Togo,8.6195,0.8248,2/24/2020,0,0,0,0,CORONA
34,,French Guiana,3.9339,-53.1258,2/24/2020,0,0,0,0,CORONA
34,,Malta,35.9375,14.3754,2/24/2020,0,0,0,0,CORONA
34,,Martinique,14.6415,-61.0242,2/24/2020,0,0,0,0,CORONA
34,,Bulgaria,42.7339,25.4858,2/24/2020,0,0,0,0,CORONA
34,,Maldives,3.2028,73.2207,2/24/2020,0,0,0,0,CORONA
34,,Bangladesh,23.685,90.3563,2/24/2020,0,0,0,0,CORONA
34,,Paraguay,-23.4425,-58.4438,2/24/2020,0,0,0,0,CORONA
34,,Albania,41.1533,20.1683,2/24/2020,0,0,0,0,CORONA
34,,Cyprus,35.1264,33.4299,2/24/2020,0,0,0,0,CORONA
34,,Brunei,4.5353,114.7277,2/24/2020,0,0,0,0,CORONA
34,,Burkina Faso,12.2383,-1.5616,2/24/2020,0,0,0,0,CORONA
34,,Holy See,41.9029,12.4534,2/24/2020,0,0,0,0,CORONA
34,,Mongolia,46.8625,103.8467,2/24/2020,0,0,0,0,CORONA
34,,Panama,8.538,-80.7821,2/24/2020,0,0,0,0,CORONA
34,,Iran,32,53,2/24/2020,61,0,12,0,CORONA
34,,"Korea, South",36,128,2/24/2020,833,0,8,18,CORONA
34,,Czechia,49.8175,15.473,2/24/2020,0,0,0,0,CORONA
34,,Taiwan ,23.7,121,2/24/2020,30,0,1,5,CORONA
34,,Vietnam,16,108,2/24/2020,16,0,0,14,CORONA
34,,Russia,60,90,2/24/2020,2,0,0,2,CORONA
34,,Moldova,47.4116,28.3699,2/24/2020,0,0,0,0,CORONA
34,,Bolivia,-16.2902,-63.5887,2/24/2020,0,0,0,0,CORONA
34,,Honduras,15.2,-86.2419,2/24/2020,0,0,0,0,CORONA
34,,Congo (Kinshasa),-4.0383,21.7587,2/24/2020,0,0,0,0,CORONA
34,,Cote d'Ivoire,7.54,-5.5471,2/24/2020,0,0,0,0,CORONA
34,,Jamaica,18.1096,-77.2975,2/24/2020,0,0,0,0,CORONA
34,,Reunion,-21.1151,55.5364,2/24/2020,0,0,0,0,CORONA
34,,Turkey,38.9637,35.2433,2/24/2020,0,0,0,0,CORONA
34,,Cuba,22,-80,2/24/2020,0,0,0,0,CORONA
34,,Guyana,5,-58.75,2/24/2020,0,0,0,0,CORONA
34,,Kazakhstan,48.0196,66.9237,2/24/2020,0,0,0,0,CORONA
34,,Cayman Islands,19.3133,-81.2546,2/24/2020,0,0,0,0,CORONA
34,,Guadeloupe,16.265,-61.551,2/24/2020,0,0,0,0,CORONA
34,,Ethiopia,9.145,40.4897,2/24/2020,0,0,0,0,CORONA
34,,Sudan,12.8628,30.2176,2/24/2020,0,0,0,0,CORONA
34,,Guinea,9.9456,-9.6966,2/24/2020,0,0,0,0,CORONA
34,,Aruba,12.5211,-69.9683,2/24/2020,0,0,0,0,CORONA
34,,Kenya,-0.0236,37.9062,2/24/2020,0,0,0,0,CORONA
34,,Antigua and Barbuda,17.0608,-61.7964,2/24/2020,0,0,0,0,CORONA
35,Alabama,United States,32.3182,-86.9023,2/25/2020,0,0,0,0,CORONA
35,Alaska,United States,61.3707,-152.4044,2/25/2020,0,0,0,0,CORONA
35,Alberta,Canada,53.9333,-116.5765,2/25/2020,0,0,0,0,CORONA
35,Anhui,China,31.8257,117.2264,2/25/2020,989,0,6,712,CORONA
35,Arizona,United States,33.7298,-111.4312,2/25/2020,0,0,0,0,CORONA
35,Arkansas,United States,34.9697,-92.3731,2/25/2020,0,0,0,0,CORONA
35,Australian Capital Territory,Australia,-35.4735,149.0124,2/25/2020,0,0,0,0,CORONA
35,Beijing,China,40.1824,116.4142,2/25/2020,400,0,4,215,CORONA
35,British Columbia,Canada,49.2827,-123.1207,2/25/2020,7,0,0,0,CORONA
35,California,United States,36.1162,-119.6816,2/25/2020,0,0,0,0,CORONA
35,Channel Islands,United Kingdom,49.3723,-2.3644,2/25/2020,0,0,0,0,CORONA
35,Chongqing,China,30.0572,107.874,2/25/2020,576,0,6,372,CORONA
35,Colorado,United States,39.0598,-105.3111,2/25/2020,0,0,0,0,CORONA
35,Connecticut,United States,41.5978,-72.7554,2/25/2020,0,0,0,0,CORONA
35,Delaware,United States,39.3185,-75.5071,2/25/2020,0,0,0,0,CORONA
35,Denmark,Denmark,56.2639,9.5018,2/25/2020,0,0,0,0,CORONA
35,Diamond Princess,United States,35.4437,139.638,2/25/2020,36,0,0,0,CORONA
35,Diamond Princess,Cruise Ship,35.4437,139.638,2/25/2020,691,0,3,0,CORONA
35,District of Columbia,United States,38.8974,-77.0268,2/25/2020,0,0,0,0,CORONA
35,Faroe Islands,Denmark,61.8926,-6.9118,2/25/2020,0,0,0,0,CORONA
35,Florida,United States,27.7663,-81.6868,2/25/2020,0,0,0,0,CORONA
35,France,France,46.2276,2.2137,2/25/2020,14,0,1,11,CORONA
35,French Polynesia,France,-17.6797,149.4068,2/25/2020,0,0,0,0,CORONA
35,From Diamond Princess,Australia,35.4437,139.638,2/25/2020,7,0,0,0,CORONA
35,Fujian,China,26.0789,117.9874,2/25/2020,294,0,1,199,CORONA
35,Gansu,China,37.8099,101.0583,2/25/2020,91,0,2,80,CORONA
35,Georgia,United States,33.0406,-83.6431,2/25/2020,0,0,0,0,CORONA
35,Gibraltar,United Kingdom,36.1408,-5.3536,2/25/2020,0,0,0,0,CORONA
35,Grand Princess,United States,37.6489,-122.6655,2/25/2020,0,0,0,0,CORONA
35,Grand Princess,Canada,37.6489,-122.6655,2/25/2020,0,0,0,0,CORONA
35,Guangdong,China,23.3417,113.4244,2/25/2020,1347,0,7,822,CORONA
35,Guangxi,China,23.8298,108.7881,2/25/2020,252,0,2,134,CORONA
35,Guizhou,China,26.8154,106.8748,2/25/2020,146,0,2,104,CORONA
35,Hainan,China,19.1959,109.7453,2/25/2020,168,0,5,124,CORONA
35,Hawaii,United States,21.0943,-157.4983,2/25/2020,0,0,0,0,CORONA
35,Hebei,China,39.549,116.1306,2/25/2020,311,0,6,248,CORONA
35,Heilongjiang,China,47.862,127.7615,2/25/2020,480,0,12,243,CORONA
35,Henan,China,33.882,113.614,2/25/2020,1271,0,19,1002,CORONA
35,Hong Kong,China,22.3,114.2,2/25/2020,84,0,2,19,CORONA
35,Hubei,China,30.9756,112.2707,2/25/2020,64786,0,2563,18971,CORONA
35,Hunan,China,27.6104,111.7088,2/25/2020,1016,0,4,768,CORONA
35,Idaho,United States,44.2405,-114.4788,2/25/2020,0,0,0,0,CORONA
35,Illinois,United States,40.3495,-88.9861,2/25/2020,0,0,0,0,CORONA
35,Indiana,United States,39.8494,-86.2583,2/25/2020,0,0,0,0,CORONA
35,Inner Mongolia,China,44.0935,113.9448,2/25/2020,75,0,0,35,CORONA
35,Iowa,United States,42.0115,-93.2105,2/25/2020,0,0,0,0,CORONA
35,Jiangsu,China,32.9711,119.455,2/25/2020,631,0,0,458,CORONA
35,Jiangxi,China,27.614,115.7221,2/25/2020,934,0,1,683,CORONA
35,Jilin,China,43.6661,126.1923,2/25/2020,93,0,1,63,CORONA
35,Kansas,United States,38.5266,-96.7265,2/25/2020,0,0,0,0,CORONA
35,Kentucky,United States,37.6681,-84.6701,2/25/2020,0,0,0,0,CORONA
35,Liaoning,China,41.2956,122.6085,2/25/2020,121,0,1,83,CORONA
35,Louisiana,United States,31.1695,-91.8678,2/25/2020,0,0,0,0,CORONA
35,Macau,China,22.1667,113.55,2/25/2020,10,0,0,7,CORONA
35,Maine,United States,44.6939,-69.3819,2/25/2020,0,0,0,0,CORONA
35,Manitoba,Canada,53.7609,-98.8139,2/25/2020,0,0,0,0,CORONA
35,Maryland,United States,39.0639,-76.8021,2/25/2020,0,0,0,0,CORONA
35,Massachusetts,United States,42.2302,-71.5301,2/25/2020,0,0,0,0,CORONA
35,Michigan,United States,43.3266,-84.5361,2/25/2020,0,0,0,0,CORONA
35,Minnesota,United States,45.6945,-93.9002,2/25/2020,0,0,0,0,CORONA
35,Mississippi,United States,32.7416,-89.6787,2/25/2020,0,0,0,0,CORONA
35,Missouri,United States,38.4561,-92.2884,2/25/2020,0,0,0,0,CORONA
35,Montana,United States,46.9219,-110.4544,2/25/2020,0,0,0,0,CORONA
35,Nebraska,United States,41.1254,-98.2681,2/25/2020,0,0,0,0,CORONA
35,Nevada,United States,38.3135,-117.0554,2/25/2020,0,0,0,0,CORONA
35,New Brunswick,Canada,46.5653,-66.4619,2/25/2020,0,0,0,0,CORONA
35,New Hampshire,United States,43.4525,-71.5639,2/25/2020,0,0,0,0,CORONA
35,New Jersey,United States,40.2989,-74.521,2/25/2020,0,0,0,0,CORONA
35,New Mexico,United States,34.8405,-106.2485,2/25/2020,0,0,0,0,CORONA
35,New South Wales,Australia,-33.8688,151.2093,2/25/2020,4,0,0,4,CORONA
35,New York,United States,42.1657,-74.9481,2/25/2020,0,0,0,0,CORONA
35,Ningxia,China,37.2692,106.1655,2/25/2020,71,0,0,61,CORONA
35,North Carolina,United States,35.6301,-79.8064,2/25/2020,0,0,0,0,CORONA
35,North Dakota,United States,47.5289,-99.784,2/25/2020,0,0,0,0,CORONA
35,Northern Territory,Australia,-12.4634,130.8456,2/25/2020,0,0,0,0,CORONA
35,Ohio,United States,40.3888,-82.7649,2/25/2020,0,0,0,0,CORONA
35,Oklahoma,United States,35.5653,-96.9289,2/25/2020,0,0,0,0,CORONA
35,Ontario,Canada,51.2538,-85.3232,2/25/2020,4,0,0,3,CORONA
35,Oregon,United States,44.572,-122.0709,2/25/2020,0,0,0,0,CORONA
35,Pennsylvania,United States,40.5908,-77.2098,2/25/2020,0,0,0,0,CORONA
35,Qinghai,China,35.7452,95.9956,2/25/2020,18,0,0,18,CORONA
35,Quebec,Canada,52.9399,-73.5491,2/25/2020,0,0,0,0,CORONA
35,Queensland,Australia,-28.0167,153.4,2/25/2020,5,0,0,1,CORONA
35,Rhode Island,United States,41.6809,-71.5118,2/25/2020,0,0,0,0,CORONA
35,Saint Barthelemy,France,17.9,-62.8333,2/25/2020,0,0,0,0,CORONA
35,Saskatchewan,Canada,52.9399,-106.4509,2/25/2020,0,0,0,0,CORONA
35,Shaanxi,China,35.1917,108.8701,2/25/2020,245,0,1,186,CORONA
35,Shandong,China,36.3427,118.1498,2/25/2020,756,0,6,355,CORONA
35,Shanghai,China,31.202,121.4491,2/25/2020,336,0,3,268,CORONA
35,Shanxi,China,37.5777,112.2922,2/25/2020,133,0,0,98,CORONA
35,Sichuan,China,30.6171,102.7103,2/25/2020,529,0,3,289,CORONA
35,South Australia,Australia,-34.9285,138.6007,2/25/2020,2,0,0,2,CORONA
35,South Carolina,United States,33.8569,-80.945,2/25/2020,0,0,0,0,CORONA
35,South Dakota,United States,44.2998,-99.4388,2/25/2020,0,0,0,0,CORONA
35,St Martin,France,18.0708,-63.0501,2/25/2020,0,0,0,0,CORONA
35,Tasmania,Australia,-41.4545,145.9707,2/25/2020,0,0,0,0,CORONA
35,Tennessee,United States,35.7478,-86.6923,2/25/2020,0,0,0,0,CORONA
35,Texas,United States,31.0545,-97.5635,2/25/2020,0,0,0,0,CORONA
35,Tianjin,China,39.3054,117.323,2/25/2020,135,0,3,91,CORONA
35,Tibet,China,31.6927,88.0924,2/25/2020,1,0,0,1,CORONA
35,United Kingdom,United Kingdom,55.3781,-3.436,2/25/2020,13,0,0,8,CORONA
35,Utah,United States,40.15,-111.8624,2/25/2020,0,0,0,0,CORONA
35,Vermont,United States,44.0459,-72.7107,2/25/2020,0,0,0,0,CORONA
35,Victoria,Australia,-37.8136,144.9631,2/25/2020,4,0,0,4,CORONA
35,Virginia,United States,37.7693,-78.17,2/25/2020,0,0,0,0,CORONA
35,Washington,United States,47.4009,-121.4905,2/25/2020,0,0,0,0,CORONA
35,West Virginia,United States,38.4912,-80.9545,2/25/2020,0,0,0,0,CORONA
35,Western Australia,Australia,-31.9505,115.8605,2/25/2020,0,0,0,0,CORONA
35,Wisconsin,United States,44.2685,-89.6165,2/25/2020,0,0,0,0,CORONA
35,Wyoming,United States,42.756,-107.3025,2/25/2020,0,0,0,0,CORONA
35,Xinjiang,China,41.1129,85.2401,2/25/2020,76,0,2,30,CORONA
35,Yunnan,China,24.974,101.487,2/25/2020,174,0,2,129,CORONA
35,Zhejiang,China,29.1832,120.0934,2/25/2020,1205,0,1,808,CORONA
35,,Thailand,15,101,2/25/2020,37,0,0,22,CORONA
35,,Japan,36,138,2/25/2020,170,0,1,22,CORONA
35,,Singapore,1.2833,103.8333,2/25/2020,91,0,0,53,CORONA
35,,Nepal,28.1667,84.25,2/25/2020,1,0,0,1,CORONA
35,,Malaysia,2.5,112.5,2/25/2020,22,0,0,18,CORONA
35,,Cambodia,11.55,104.9167,2/25/2020,1,0,0,1,CORONA
35,,Sri Lanka,7,81,2/25/2020,1,0,0,1,CORONA
